epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
0,0.9446277598004307,0.2298307993672553,0.925706622168739,0.3136345307351522,0.8194100946578717,0.7698122402329927,0.7813596208249322,1.0056265287265793,0.5567760262381262,2.176989354263721,4.495893458274637,0.9806044480535719,0.08222950963510407,0.9740266701910231,0.11243515532049868,0.915804443359375,0.35305465837319694,0.8926933341556125,0.46747705022493996,0.7007111104329428,1.2726220925649008,2.287818463113573
1,0.9773312329493863,0.09238786476132481,0.9713438496416675,0.12184487289399473,0.9122712928978051,0.3573641909480283,0.8907413263614246,0.46539371418370057,0.7003343851314359,1.2276167831962417,2.2646074302565036,0.984124444855584,0.06696475293901231,0.9772800019052293,0.09771861554847823,0.9243022203445435,0.31477835032675,0.9053155570560032,0.40720796340041693,0.7320888868967692,1.0881905921300252,1.9748602755864462
2,0.9803596253650798,0.0800554849653966,0.9746561548217237,0.10750041731665563,0.9208201886351552,0.32212013044403365,0.9011135653648467,0.41772169095672645,0.722974764012764,1.106164952275881,2.03356267638763,0.9856355550554063,0.06200135975248284,0.9783822271558974,0.09022012677457597,0.9287466647889879,0.29026469257142806,0.9121777809990776,0.3761756737364663,0.7449600015746223,1.0193285059928894,1.8379903581407335
3,0.9816782360291255,0.07569395192114384,0.9756624632829372,0.10263649077516061,0.9248107236924608,0.3061555262525751,0.9058864360634085,0.3954858283867783,0.7332839122988072,1.053721930467368,1.9336937271082062,0.9859377773602803,0.060608771183631484,0.9801777821116977,0.08638467920323213,0.933084442615509,0.2815064749452803,0.9144711112976074,0.36567904942565493,0.7517333319452074,0.9867649247911241,1.7809439007441203
4,0.9822996872644695,0.07214072008972712,0.976555208725508,0.09848652793717357,0.926842270401374,0.29931849465714266,0.9088706637406575,0.3844035117290561,0.7384195583005809,1.0266290894160135,1.8809783438966854,0.9852800022231208,0.06026121272808976,0.9793777791659037,0.08611982198225128,0.9318044434653389,0.27653175118896695,0.9150399994850159,0.3579853151904212,0.7542044464747111,0.971155055893792,1.7520531556341383
5,0.9827728726980438,0.07025273640607763,0.9774132522780813,0.0953248095285876,0.9282649825047995,0.2890465541181598,0.9108107259220881,0.37364180429547744,0.7430725552682245,1.0043905069963412,1.8326564097442086,0.9861333335770501,0.056290837949555785,0.9802844474050734,0.08261087100538943,0.935573333369361,0.26413248197899925,0.91996444384257,0.34319001654783887,0.7584177782800463,0.946850122610728,1.6930743259853787
6,0.9835299700498581,0.06763382149825008,0.9782776063078962,0.09218674529878546,0.9296056769247687,0.2851780902077253,0.9118958997425597,0.36874657938674044,0.7458611990469112,0.9877568859407202,1.8015021208896997,0.9864533331659106,0.05752727437143525,0.9806577801704407,0.0833275309867329,0.9358577768007914,0.26607553293307623,0.9182577758365207,0.34858483380741545,0.7618844429651896,0.9370084812906053,1.6925236558914185
7,0.9835552068350819,0.06626726960144902,0.9779053661349444,0.09102230103780466,0.9304416385076776,0.2806261437665965,0.9124227127630252,0.36298113693527245,0.7469653000214874,0.9796336537655972,1.7805305061280163,0.9862933315171136,0.05721248425129387,0.9810311145252651,0.08082877332551612,0.9361066648695204,0.26498163915342754,0.9203022230996026,0.34040643844339585,0.7621866671244303,0.9251963784959581,1.6686257150438097
8,0.9832933770745335,0.06616009585706265,0.9783753984452046,0.0906499207132916,0.9308769704321581,0.27834005693226394,0.9140094622546566,0.3589841591587954,0.7495299687708966,0.9710874951412249,1.7652217279473315,0.9864533326360915,0.05754424536186788,0.9817422252231174,0.08108256516357262,0.937493330637614,0.2614509152703815,0.92007111231486,0.3383950353331036,0.7659555551740859,0.9170684417088827,1.6555412006378174
9,0.9837791815353116,0.06539039296459419,0.9784447978535661,0.09043634126156756,0.9315394311673257,0.276509071738468,0.9139148268131804,0.35695367874078193,0.7505362765740144,0.9647679591216499,1.7540574413180727,0.9856888884968228,0.057162224737306436,0.9810133367114597,0.08228632840431399,0.9349155547883775,0.2632630952530437,0.9205333338843451,0.3406525346967909,0.7655999999576145,0.9168085545963711,1.660172732141283
10,0.9842365933611565,0.0641562398295403,0.9784511076727124,0.08909321201330621,0.9314794941843496,0.2762463769349578,0.9149053622307461,0.35519239187757673,0.7523028392709016,0.9590820188307988,1.7437702415493384,0.9867733301056756,0.05708958888012502,0.9812800039185418,0.08171445351094007,0.9377244432767232,0.2612855247656504,0.9215111096700033,0.33505895766947,0.7657066652509901,0.913833057085673,1.6489815844429865
11,0.9844574136218814,0.06332604786746897,0.9790630958245756,0.08817187585127584,0.9319810705136049,0.27254131703699236,0.9153564669168334,0.352108914029053,0.7529495272914694,0.9533539354707165,1.7295020908963417,0.9866844420962864,0.05388103177357051,0.9821155595779419,0.0777245355418159,0.9378311109542846,0.2563346622718705,0.9225422210163541,0.32885219487879014,0.7660444442431132,0.9073791880077786,1.624171608818902
12,0.9842586769760595,0.06374878206728056,0.9792018964745645,0.08765547152620384,0.932075708070388,0.27341203981487533,0.9154132499303728,0.3523176253453038,0.7542050471911295,0.9492188199461447,1.7263527351787038,0.9875377758344015,0.05307423509450422,0.9819022263420952,0.07817529519399007,0.939413332939148,0.2543270054790709,0.9241777769724528,0.32806695924864876,0.7693333323796591,0.9027375835842556,1.616381080945333
13,0.9841388019759573,0.0630782741152796,0.9789589949962845,0.08720025886878466,0.9323911660759231,0.27150920724455113,0.9158485805386625,0.349923461076307,0.7532397483707602,0.9486759874722935,1.7203871888881226,0.9866311097145081,0.05549911738062898,0.9822222256660461,0.07788562946021557,0.9386844428380331,0.2504729135831197,0.923004444970025,0.3232426810926861,0.7700977765189276,0.8903565388255649,1.5974568764368693
14,0.9849242905525003,0.06132483094113905,0.979287070101744,0.08593782162505323,0.9329621431297308,0.2682981941472939,0.9154069398291855,0.3464777667063644,0.7556529966438607,0.9394194409486247,1.7014580550441982,0.9865244441562229,0.05387200623543726,0.9819555597835117,0.07703995119780302,0.9379733316103618,0.2541725284192297,0.9222933321528964,0.3282993123266432,0.7688533324665493,0.8976154947280883,1.6109992914729647
15,0.9844195595957127,0.06201390650788798,0.9795836001540584,0.08545446439502226,0.9332145094307439,0.2661858286638083,0.9165488970862579,0.34422938486896104,0.7558233443682878,0.9359039739479402,1.6937875577515984,0.9866666634877522,0.05537436996690101,0.9812800020641751,0.08139637859331236,0.9385244430436028,0.257455592321025,0.9228799986839294,0.33098257760206856,0.771288886335161,0.8976035226715936,1.622812439335717
16,0.9844637225478982,0.061872529808640456,0.9794037890171027,0.0850593743189194,0.9334100935643403,0.26599039967033766,0.9162744481104782,0.3433733890978884,0.7557003154457556,0.9337184020209388,1.6900140925630787,0.9869688879119025,0.05499447112282117,0.9813155603408813,0.08064255099743604,0.9379911080996195,0.25443150762054656,0.9230400021870931,0.3312693405813641,0.771324442492591,0.8947577338748508,1.6160956035719978
17,0.9847255525904876,0.060471617400041,0.979097796257362,0.08642400144481861,0.9331009445788356,0.2690189166599738,0.916779180054409,0.34630714071332847,0.7567066247530916,0.9334092090370527,1.6956308848850359,0.9875199966960483,0.05491327218297455,0.9824533356560601,0.0787140422169533,0.9384711096021864,0.25416263037257725,0.9241066659821404,0.3273658565680186,0.7732977769109938,0.8883665153715345,1.6035223139656916
18,0.98474763503022,0.06096607599552862,0.9796940100963936,0.08475126555022029,0.9333848550868711,0.2670611260276676,0.9165646684846668,0.3443528410834657,0.7568044168433933,0.9316077838748787,1.6887390915339677,0.987555554178026,0.05177618118830853,0.9827377782927619,0.07590477318399483,0.938897774749332,0.2576530849933624,0.9225422210163541,0.3328556079334683,0.7713955550723606,0.8951801572905647,1.613369803958469
