epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
11,0.9886948138532621,0.04820117187612974,0.9816046094596957,0.07704711906368811,0.9359424166281255,0.2648494151883871,0.9201497116953764,0.3404256900818929,0.7327101732284231,1.0169134964869713,1.747436893421034,0.9906304271324821,0.04348744650158788,0.9846739163217337,0.07030100188643226,0.9402391262676405,0.25174918499491783,0.9261739114704339,0.3228570414788049,0.7506739144092021,0.9628152056880619,1.6512098759412766
12,0.9884069062583506,0.048399006461656714,0.9812552816236316,0.0767417330135754,0.9359078677853787,0.2626346888846491,0.9204529742361717,0.3389944795612067,0.7337236089807097,1.0110189827184073,1.737788891494846,0.9907826020017915,0.04230738887322925,0.9838695658937745,0.07134191920656872,0.9411304314499316,0.2523768998115607,0.9278913023679153,0.3191691264510155,0.7522391310852506,0.9572216340381167,1.6424169676459355
13,0.9886065220992991,0.04757845441514944,0.9815201572287334,0.07605454093917861,0.9378541253235427,0.25668605015168033,0.9225834922689852,0.33142407952080305,0.7358579664793216,1.002182111172667,1.7139252337292838,0.9913912959720778,0.043750588913731604,0.9847608697803124,0.06999016869003358,0.9419130391400793,0.25170123212687345,0.9274782587004744,0.3249370805595232,0.7533695645954298,0.9600916326693867,1.6504707057838854
14,0.9885758116927119,0.04785874264959189,0.9811362791198687,0.07681882353731916,0.9361842596713961,0.2619573938197344,0.9208445291601536,0.3364682897725169,0.7358925157224835,1.0011941255740606,1.7242973740865082,0.9908043405284053,0.04329812407630253,0.9841304353397825,0.07185752475735448,0.9421304334764895,0.24276690063593181,0.9268913058483083,0.31803538885129534,0.753108693205792,0.9481713072113369,1.6241292512935142
15,0.9889788823827901,0.0472286416435768,0.9816660304444765,0.07505470971735963,0.9374395371513037,0.2561508572361863,0.9223224560152775,0.3310426603037428,0.7368714012591715,0.9962647147691182,1.7057415831569518,0.990869558699753,0.04368606779810406,0.9848260885995367,0.0704998210851994,0.9404782601024794,0.24686198130897855,0.9274565192020457,0.3185426021075767,0.7540217385343884,0.9504820286579754,1.630072499098985
16,0.9892783052861804,0.0456225609439452,0.9822917495945365,0.07347352872021683,0.9367485582942926,0.258379746957784,0.9214472158055845,0.333015400465871,0.735550863042674,0.9990319116559458,1.7095231476763617,0.9912173848437227,0.041385074029676616,0.9830869588515033,0.07168559889238246,0.9418260830899944,0.24491731328484806,0.9277391284704208,0.3166036573441132,0.7536086938951326,0.9447723455403162,1.6193639895190364
17,0.9891439491521832,0.04649908888071504,0.9819385837799299,0.07479634505451697,0.9367447192289092,0.25857538980165506,0.9218656429288026,0.3329948754176755,0.7361957785492895,0.9963766231761098,1.7092423210217262,0.9910869501207186,0.03993905959625566,0.985369566342105,0.06612026560342991,0.9436086918348852,0.23985102667432764,0.9295434770376786,0.3129213116658123,0.7551956526611162,0.9481765744478806,1.6070082375536794
18,0.9889328163438933,0.04657435667613475,0.9819692918984309,0.07503793293595915,0.9367715905129109,0.25803794164117605,0.9223339720673844,0.33039162789905824,0.737550863835267,0.9907883421130006,1.7008302022994366,0.991239121750645,0.04192361155899404,0.9849782612012781,0.06912092977891797,0.9425869551689728,0.24641444562407938,0.9280434772372246,0.31920177327549976,0.7561956530679828,0.947110067891038,1.6237708265366761
19,0.9890211093563036,0.045682226107482606,0.9821842646873387,0.07318539405688501,0.9370556610445143,0.2565098012763571,0.9221458736513947,0.330398523976272,0.7391938584894228,0.9886586358359588,1.694434579754974,0.9909999943945719,0.04315581086405512,0.9849565236464791,0.06894587504717967,0.9419782595789951,0.24593104422092438,0.9287391282294107,0.31959196018136066,0.7542826089522113,0.9477147323929745,1.6253394186496735
20,0.9891708199213654,0.04636971374943266,0.9817274512576508,0.07536861516093753,0.9369059481341642,0.25804346167766656,0.9216737039601735,0.33306152564464514,0.7377850288049731,0.992106831977555,1.7049501490226864,0.9916739055643911,0.04276041820792117,0.9842608707106631,0.07179960806894561,0.9420217353364696,0.2484472958047105,0.9263043478131294,0.32328203863099864,0.7509565249733303,0.9492545905320541,1.6355439534653788
21,0.9891708205505891,0.04522391084975772,0.9821881027230832,0.07381065142110362,0.938072934660939,0.25599305773593645,0.9228829164880251,0.32851030448748375,0.739044146093892,0.9855100429561454,1.6890479676325354,0.9909130380205486,0.044023244196938795,0.9830217426237853,0.07202316701042709,0.9420217363082845,0.24608874960762003,0.9291956505697706,0.3142189016646665,0.7580869570374489,0.9316235385511232,1.6079775943704273
22,0.9891516275689607,0.04541114350242787,0.9823570082146467,0.07236482685024273,0.9377120899147355,0.2531744014550422,0.9232399226836646,0.32503650032856185,0.7407523999973817,0.9779795462018926,1.673966417500245,0.990999993422757,0.04398758757262207,0.9849782605534014,0.07135794996334564,0.9417608681580295,0.254228585642641,0.9270652140612188,0.3261728653603274,0.7558695664224417,0.9500691281712573,1.6458161071590756
