epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
0,0.9507798446903669,0.1873996964229863,0.9322062010479759,0.2677285253539566,0.8539891480056699,0.6095824032790901,0.7872542627119683,0.9525001107260238,0.6138031006306988,1.9497439417728157,3.9669546735379124,0.9890614016014233,0.041589484991211643,0.9866403508604619,0.05177189810038136,0.9566842103213594,0.1648535625192157,0.9295701776680193,0.2805945077224782,0.8058596467762663,0.8439131065418846,1.3827225618195116
1,0.9875488373660302,0.04776457851507174,0.984049612976784,0.06120764923014844,0.9517395333726276,0.17961203043544016,0.9254558154778887,0.2940215507912081,0.8027767439221227,0.8169974067414454,1.3996032160381937,0.9919736829766056,0.030767142478572696,0.9896315785876492,0.04117004506355315,0.9643771925516296,0.13076189663587956,0.9456228059634828,0.21296511276772148,0.8424298245655862,0.644222906284165,1.0598871054356558
2,0.9896992224131443,0.039205466304696346,0.9870403100353803,0.049487076389292874,0.9600093016328738,0.1479026872635812,0.9393953488778698,0.23984649449355844,0.8314713177754898,0.6796948668568633,1.156136591212694,0.9938245577770367,0.0234409042454341,0.9920350856948317,0.03181274652709825,0.9698333311499211,0.1091040324158313,0.9536578932352233,0.18222533303656077,0.8581842100411131,0.5644060673943737,0.9109890858332316
3,0.9910496093506037,0.03435427538126476,0.9888294563737027,0.043210728683097416,0.9643240310424982,0.131977259130903,0.9452527123828267,0.2155178653870442,0.8439162801402483,0.6188853702341863,1.043945498891579,0.9941929798377188,0.022529341807392866,0.9923596439654367,0.029908220545110994,0.9716491249569675,0.10518815544875044,0.9562192977520457,0.17229897175964556,0.8662280696525908,0.5300422953931909,0.8599669860120405
4,0.9916573611340781,0.031907686009252256,0.9894666656967281,0.04076775271994199,0.9662418609441713,0.12429926272972609,0.9483767421670662,0.20287868403649145,0.8506155042685279,0.5857552756634794,0.9856086609899536,0.9940701717870277,0.02302222628260783,0.9923684173508694,0.029560650707010114,0.972657894356209,0.10086559974833538,0.9575789466238859,0.16609997851283928,0.8693596443586182,0.512635825234547,0.8321842791741354
5,0.9922154989353446,0.030285546678847582,0.9899333307909411,0.038820157614500486,0.9672682165175446,0.12050079689469448,0.9502341070840525,0.19513408903234689,0.8550573629002238,0.56723983509596,0.9519804245741792,0.9941754325440055,0.021266177876672725,0.9924210492979016,0.028257890963894233,0.9733508752103437,0.0982731617660376,0.9594912257110864,0.16051153145861208,0.8718684195426473,0.49807389054382056,0.8063826513917822
6,0.9923054226609164,0.029355771353020685,0.9903085247490757,0.037734551467867784,0.9683488368063934,0.11704373946485594,0.9520403086677078,0.1893441124595413,0.8589069758274759,0.5517617559710214,0.9252399295799492,0.994824559019323,0.01991408685091556,0.9930438556169209,0.027406317631207537,0.9750087716077503,0.09209527176592433,0.9610614034167507,0.15248062729574086,0.8771754388223615,0.47979461336345003,0.7716909181653407
7,0.9927534822345704,0.02793326073853198,0.9905240275139032,0.03685907095439674,0.9691782955975495,0.11438223414642866,0.9528775185577629,0.18518581391535988,0.8608775184136028,0.5393520474433899,0.9037124283554018,0.9947982430458069,0.020098726048640776,0.9929824518529993,0.027749221747447,0.9743947355370772,0.09608690136749494,0.9606228052524098,0.15491450185838498,0.8764912308308116,0.47802087560034634,0.7768702240366685
8,0.9928620118503423,0.02748469878998838,0.9908620119094849,0.0357627386602667,0.9697054278942966,0.11169623605502668,0.9538852688878081,0.1811836345828781,0.8627627900404523,0.5326357550861299,0.8887630630833234,0.9952719263863146,0.01929712932957173,0.9936403470081195,0.026031081846572067,0.9754122819816857,0.09145817405691273,0.961254384434014,0.15192145109176636,0.879070174275783,0.46798906070098545,0.7566969013004973
9,0.9928465086360311,0.027059708359514097,0.990945732501126,0.035544517998720784,0.9697736446247545,0.11101874639821607,0.9542821691017742,0.18005361425322156,0.8636728677638742,0.5270039673923522,0.8806805550590042,0.9951666645836412,0.018252153347834553,0.9937105231117784,0.02522962499540626,0.9763245634865343,0.08847143860501155,0.9632807028921027,0.1446377304954487,0.8811578959749456,0.4615360310203151,0.7381269774938884
10,0.9929224770198497,0.02677572601467602,0.991043408619341,0.035011511729929105,0.9700496130211409,0.1097013975298682,0.9547860456991565,0.17725688944491305,0.8652480631835701,0.5210590922555258,0.869804616491924,0.995035084193213,0.018941547597039556,0.9932192956146441,0.02669221527155554,0.9753333330154419,0.09049304133575213,0.9627105264287246,0.14667229936049694,0.8815350861925828,0.45963958794610543,0.7424386912270596
11,0.9930651128754135,0.026800670831413693,0.9912341045778851,0.0346784374900451,0.9709457373434259,0.10720214291020881,0.9557364327038905,0.1741916627731434,0.8666279065516568,0.5150747296884078,0.8579476429510486,0.9953859620972684,0.01821254542007585,0.9936666645501789,0.025561101930706126,0.976631576554817,0.08716393092222381,0.9633947365116655,0.14312466194755152,0.8834298263516343,0.45206606858655024,0.7261283068280471
12,0.9932589106781539,0.02557311203157486,0.9911565861960714,0.033989928477956344,0.9708806207937788,0.10640156976012297,0.9558558122132176,0.17263281883657441,0.8673007744227269,0.5103952204072199,0.8489926486052284,0.9953684189863372,0.01898525169797307,0.9934649091017874,0.026328317910890308,0.9750877195282986,0.08990264866958585,0.962877193041015,0.1458126631352985,0.8823333325093252,0.45321596060928543,0.7342448433240255
13,0.9932573609573897,0.02543064985900771,0.9915550367776738,0.03305028273196992,0.9713782969371293,0.1053229370551516,0.9563782929450042,0.17178105055823806,0.8680961227232171,0.5078627836334613,0.843447703538939,0.995728068707282,0.01700384153273741,0.9941052621916721,0.024340368337569793,0.9762894736047376,0.08612614406044022,0.9634824541577122,0.1417621201590488,0.884228072145529,0.4464247341741595,0.7156572085723543
14,0.9934046461600666,0.024894101453526305,0.9915457337401634,0.03309741747211809,0.9717255820599637,0.10405208910851516,0.956693020994349,0.1699656035317931,0.8688589149667311,0.5041788728200188,0.836188084118126,0.9949999964028075,0.020015945453850322,0.993649118825009,0.026487596970247596,0.9759122797271662,0.08956633429778249,0.9632192980824855,0.14571762117638923,0.8813070163392184,0.4532654450127953,0.7350529432296753
15,0.9935984460882438,0.024485607597572626,0.9916806179423665,0.03218478419521982,0.9718294575232868,0.10288904393597166,0.9571178277333577,0.1674703398185183,0.8694325576456943,0.5005625188812729,0.8275922937910686,0.9956578957407098,0.0179186360583755,0.9939210514227549,0.02485067256023748,0.9765263157978392,0.08727652814827468,0.9634122801454443,0.14448222165044985,0.8834649130963442,0.4479442408733201,0.7224722964721814
16,0.9936341040818266,0.024425673171473566,0.991790692843208,0.03204288855917001,0.9719751947609954,0.10350141636160917,0.9572883702063746,0.16784655879172244,0.8697519363358963,0.4992561851361001,0.8270727215811263,0.9953421056270599,0.017863771675987856,0.9938859615409583,0.02471881967217645,0.9764210534723181,0.08466977482302147,0.9650877186080866,0.13841299961010614,0.8852368425904659,0.44350756129674745,0.7091729285424215
17,0.9935441820196403,0.024688297872568748,0.9916123996409335,0.03230470910292956,0.9719751948534057,0.10294791743043781,0.9570868199185808,0.16783821458040282,0.8706883709560069,0.4961191829784896,0.8238983229149219,0.9954298264101932,0.01758439250886767,0.9938157833459085,0.024057009498376334,0.9762017538672999,0.08734061484012687,0.963517543516661,0.14367303912315452,0.8847807039294326,0.44371038570738675,0.7163654435099217
18,0.9935689882714619,0.02464700118284817,0.9918697635332744,0.03193373772380657,0.971913178392159,0.10313387287910594,0.9577488352161969,0.1663107422779697,0.8708806206089582,0.49545619612516356,0.8214815496474274,0.9957543804980161,0.017072229131468032,0.9941666622956594,0.023210012578617847,0.9772192956062785,0.08419649021928771,0.9643859654142145,0.1389935193746759,0.8837368425570036,0.44220945422063795,0.705681704638297
19,0.9937333303828572,0.024124797817695047,0.9917348798855331,0.03239059828857119,0.9721178296000459,0.10263673829477887,0.9575906956842704,0.16587455637695253,0.871506976804068,0.4935372640458188,0.8185639558836472,0.9957807022228575,0.016598556015084972,0.9942280697195154,0.02333121812542933,0.9766140371038202,0.08537719039279118,0.9644473691781362,0.1392461186961124,0.8862017534281078,0.43815727505767554,0.7027103576743812
20,0.9938775147578512,0.02402655148532155,0.9919038717136827,0.03184271094410918,0.972289924011674,0.1016999805562718,0.9575472855752752,0.16525760400433873,0.8714511626450591,0.4916109361851862,0.8144377839657687,0.995710525596351,0.017058322751453442,0.9936666619359401,0.024406288358333864,0.9767807021475675,0.08737148504638881,0.9644385963155512,0.14133968988531515,0.8849736828553049,0.43729774915335473,0.7074735342410573
21,0.9936310027920923,0.024379265360360922,0.9918341055396915,0.03210382354987222,0.9724046519560408,0.10140612691987393,0.9580465104228766,0.1644753122167994,0.8718356603799864,0.4898850258006606,0.8122495547745578,0.9959122815675903,0.016961655849100726,0.9941929782691755,0.023681394335111242,0.9777894741610477,0.08231850363837,0.9657105264956491,0.13570233637042212,0.8860175457962772,0.4354245445707388,0.6940884328725045
22,0.9937689885612606,0.023782117108186316,0.9918015464331753,0.03164132427453071,0.9725658920384193,0.10052011327803596,0.9580573638280233,0.1642993380395017,0.8721736423729002,0.4882056595281113,0.8084485532701478,0.9959385949268675,0.01685014720842765,0.9939824504810467,0.024419245506195647,0.977061403947964,0.08573887689986773,0.965973684139419,0.13786670304181284,0.8870000013133936,0.43503934955387785,0.699914320519096
23,0.9938852677049563,0.024058480491471846,0.9917565846627997,0.03201706961172727,0.9726837212725203,0.10090438224548517,0.9584387593491133,0.1630823305757471,0.8731410836064538,0.4855772648670877,0.8056395279344662,0.9959561390834942,0.0165997849483239,0.9942719267125715,0.022799200268070165,0.9771315805744707,0.0834696499402063,0.965271930945547,0.13748223099269366,0.8864035078308039,0.43440451067790653,0.6947553738167411
24,0.9940061989680741,0.02316730368391488,0.9922899191693743,0.030777680443585382,0.9729953492334646,0.09948418403780737,0.9585999993390815,0.16194897880849912,0.8732310077016667,0.48499564741008966,0.8003737951433936,0.9959298231099781,0.016126680234855598,0.9944736805924198,0.022233965692290088,0.9768771947475902,0.08415372669696808,0.9655263162495797,0.13665843676579625,0.8872543860945785,0.4344100319502646,0.6935828417016748
25,0.9937937960144161,0.02384106633867058,0.9919844925865646,0.03149865745068636,0.9724387597668078,0.10098690663197243,0.9581565868946933,0.16328698760548302,0.8728713179743567,0.48496883936630664,0.8045824573945629,0.9958684198689043,0.01679014260247513,0.9944999955202404,0.02258181080156774,0.9772017530181951,0.0841458482308346,0.9648508795520716,0.1383422630790033,0.8876929837360716,0.4333097430174811,0.6951698064804077
26,0.9937891444494558,0.024244697453353063,0.9918806161067283,0.03167770944622367,0.9729193813116975,0.10012875593216844,0.9585720915202947,0.1624374457916548,0.8734945738962454,0.4821430334287096,0.8006316420643829,0.9958771906400982,0.01631043920203586,0.993938594533686,0.023317644924023433,0.9771403487314257,0.0839842331121888,0.9653421060035103,0.1356434879595773,0.8873070206558495,0.4297223543388802,0.6889781570225432
27,0.9939984471298927,0.02309983438458438,0.9918496089388233,0.031432688699731995,0.9727302332257115,0.10005179466896279,0.9585596865461778,0.16212481340003568,0.8737162795177725,0.4838203559550204,0.8005294891290886,0.9955789472973138,0.016603974094450996,0.993991224912175,0.024585873725938432,0.9774649127533561,0.08397304498704902,0.9646929826652795,0.1372048587521963,0.8865263148357994,0.43363287888075175,0.6960006296111826
